mot;ligne;colonne;page;id
AIR CONDITIONER;1;3;IN;2450
BUG SPRAY;2;3;IN;2451
CURTAIN;3;3;IN;2452
FLOOR;4;3;IN;2453
LAUNDRY;5;3;IN;2454
PHOTO ALBUM;6;3;IN;2455
SINK;7;3;IN;2456
CAVE;8;3;IN;2457
ASHTRAY;1;4;IN;2458
BULLETIN BOARD;2;4;IN;2459
DINING ROOM;3;4;IN;2460
FRAME;4;4;IN;2461
LIGHT BULB;5;4;IN;2462
SMOKE ALARM;7;4;IN;2463
DEN;8;4;IN;2464
ATTIC;1;5;IN;2465
CANDLE;2;5;IN;2466
DOOR;3;5;IN;2467
GARAGE;4;5;IN;2468
LIVING ROOM;5;5;IN;2469
PLAY ROOM;6;5;IN;2470
STAIRS;7;5;IN;2471
DOG HOUSE;8;5;IN;2472
BASEMENT;1;6;IN;2473
CARPET;2;6;IN;2474
DOOR KNOB;3;6;IN;2475
GATE;4;6;IN;2476
HALL;5;6;IN;2477
POOL;6;6;IN;2478
STEP;7;6;IN;2479
NEST;8;6;IN;2480
BASKET;1;7;IN;2481
CEILING;2;7;IN;2482
INTO;3;7;IN;2483
HUMIDIFIER;4;7;IN;2484
IN;5;7;IN;2485
POSTER;6;7;IN;2486
STEAM CLEANER;7;7;IN;2487
WEB;8;7;IN;2488
BATH MAT;1;8;IN;2489
CEILING FAN;2;8;IN;2490
DOORBELL;3;8;IN;2491
IRON;4;8;IN;2492
LOCK;5;8;IN;2493
POT;6;8;IN;2494
TOILET;7;8;IN;2495
BATHROOM;1;9;IN;2496
CLEANSER;2;9;IN;2497
DRAIN;3;9;IN;2498
IRONS;4;9;IN;2499
LOCKS;5;9;IN;2500
ROOF;6;9;IN;2501
TRASH BAG;7;9;IN;2502
VASE;8;9;IN;2503
BATHTUB;1;10;IN;2504
CLOSET;2;10;IN;2505
DUST BUSTER;3;10;IN;2506
IRONING;4;10;IN;2507
LOCKING;5;10;IN;2508
ROOM;6;10;IN;2509
TREADMILL;7;10;IN;2510
WALL;8;10;IN;2511
BATTERY;1;11;IN;2512
CLOTHESPIN;2;11;IN;2513
DUST PAN;3;11;IN;2514
IRONED;4;11;IN;2515
LOCKED;5;11;IN;2516
RUG;6;11;IN;2517
VACUUM;7;11;IN;2518
WEIGHTS;8;11;IN;2519
BEDROOM;1;12;IN;2520
COASTER;2;12;IN;2521
EXERCISE BIKE;3;12;IN;2522
KEY;4;12;IN;2523
LUGGAGE;5;12;IN;2524
SHELF;6;12;IN;2525
VACUUMS;7;12;IN;2526
WINDOW;8;12;IN;2527
BROOM;1;13;IN;2528
COOLER;2;13;IN;2529
FAN;3;13;IN;2530
KITCHEN;4;13;IN;2531
MAILBOX;5;13;IN;2532
SHUTTER;6;13;IN;2533
VACUUMING;7;13;IN;2534
DOWNSTAIRS;8;13;IN;2535
APPLIANCE;1;14;IN;2536
COFFEE MAKER;2;14;IN;2537
DRYER;3;14;IN;2538
OVEN;4;14;IN;2539
SEWING MACHINE;5;14;IN;2540
TOASTER;6;14;IN;2541
VACUUMED;7;14;IN;2542
UPSTAIRS;8;14;IN;2543
HOME;1;15;IN;2544
DISHWASHER;2;15;IN;2545
MICROWAVE;3;15;IN;2546
REFRIGERATOR;4;15;IN;2547
STOVE;5;15;IN;2548
TOASTER OVEN;6;15;IN;2549
WASHING MACHINE;7;15;IN;2550
QWERTY;8;15;IN;2551
SNACK;1;1;EAT;2552
BREAKFAST;2;1;EAT;2553
LUNCH;3;1;EAT;2554
MEAT;4;1;EAT;2555
AVOCADO;5;1;EAT;2556
CARROT;6;1;EAT;2557
CHINESE FOOD;7;1;EAT;2558
ITALIAN FOOD;8;1;EAT;2559
CHIPS;1;2;EAT;2560
CEREAL;2;2;EAT;2561
DINNER;3;2;EAT;2562
BACON;4;2;EAT;2563
BEANS;5;2;EAT;2564
BROCCOLI;6;2;EAT;2565
WONTON SOUP;7;2;EAT;2566
CALZONE;8;2;EAT;2567
COOKIE;1;3;EAT;2568
ENGLISH MUFFIN;2;3;EAT;2569
PEANUT BUTTER AND JELLY;3;3;EAT;2570
BEEF;4;3;EAT;2571
BURRITO;5;3;EAT;2572
CELERY;6;3;EAT;2573
SWEET AND SOUR CHICKEN;7;3;EAT;2574
LASAGNA;8;3;EAT;2575
PARTY MIX;1;4;EAT;2576
FRENCH TOAST;2;4;EAT;2577
BURGER;3;4;EAT;2578
CHICKEN;4;4;EAT;2579
ENCHILADAS;5;4;EAT;2580
CORN;6;4;EAT;2581
CHOW MIEN NOODLES;7;4;EAT;2582
PASTA;8;4;EAT;2583
POPCORN;1;5;EAT;2584
OATMEAL;2;5;EAT;2585
HOT DOG;3;5;EAT;2586
HAM;4;5;EAT;2587
QUESADILLA;5;5;EAT;2588
CUCUMBER;6;5;EAT;2589
PIZZA;8;5;EAT;2590
PRETZEL;1;6;EAT;2591
PANCAKE;2;6;EAT;2592
GRILLED CHEESE;3;6;EAT;2593
MEATBALL;4;6;EAT;2594
RICE;5;6;EAT;2595
LETTUCE;6;6;EAT;2596
SPAGHETTI;8;6;EAT;2597
DORITOS;1;7;EAT;2598
TOAST;2;7;EAT;2599
SALAD;3;7;EAT;2600
PORK CHOP;4;7;EAT;2601
TACO;5;7;EAT;2602
POTATO;6;7;EAT;2603
BLACK OLIVES;8;7;EAT;2604
CHEESE DOODLES;1;8;EAT;2605
EGGS;2;8;EAT;2606
SANDWICH;3;8;EAT;2607
TURKEY;4;8;EAT;2608
EAT;5;8;EAT;2609
FRY;6;8;EAT;2610
SCRAMBLE;7;8;EAT;2611
TOMATO;8;8;EAT;2612
WAFFLE;2;9;EAT;2613
SOUP;3;9;EAT;2614
FOOD;4;9;EAT;2615
EATS;5;9;EAT;2616
FRIES;6;9;EAT;2617
SCRAMBLES;7;9;EAT;2618
SUB;8;9;EAT;2619
FRENCH FRIES;3;10;EAT;2620
STEAK;4;10;EAT;2621
EATING;5;10;EAT;2622
FRYING;6;10;EAT;2623
SCRAMBLING;7;10;EAT;2624
SAUSAGE;8;10;EAT;2625
BAGEL;2;11;EAT;2626
CHICKEN NUGGETS;3;11;EAT;2627
VEAL;4;11;EAT;2628
ATE;5;11;EAT;2629
FRIED;6;11;EAT;2630
SCRAMBLED;7;11;EAT;2631
RAVIOLI;8;11;EAT;2632
RASPBERRY;2;12;EAT;2633
STRAWBERRY;3;12;EAT;2634
TANGERINE;4;12;EAT;2635
EATEN;5;12;EAT;2636
WATERMELON;6;12;EAT;2637
PLANTAIN;8;12;EAT;2638
VEGETABLE;1;13;EAT;2639
RAISINS;2;13;EAT;2640
POMEGRANATE;3;13;EAT;2641
PLUM;4;13;EAT;2642
PINEAPPLE;5;13;EAT;2643
PEAR;6;13;EAT;2644
ORANGE;7;13;EAT;2645
MANGO;8;13;EAT;2646
FRUIT;1;14;EAT;2647
APPLE;2;14;EAT;2648
APRICOT;3;14;EAT;2649
BANANA;4;14;EAT;2650
BERRIES;5;14;EAT;2651
BLUEBERRIES;6;14;EAT;2652
CANTALOUPE;7;14;EAT;2653
CHERRY;8;14;EAT;2654
HOME;1;15;EAT;2655
COCONUT;2;15;EAT;2656
CRANBERRIES;3;15;EAT;2657
GRAPEFRUIT;4;15;EAT;2658
KIWI;5;15;EAT;2659
LEMON;6;15;EAT;2660
LIME;7;15;EAT;2661
QWERTY;8;15;EAT;2662
CONDIMENT;1;1;WITH;2663
MARINARA SAUCE;2;1;WITH;2664
SWEETENER;3;1;WITH;2665
DESSERT;4;1;WITH;2666
CUPCAKE;5;1;WITH;2667
ICE CREAM SANDWICH;6;1;WITH;2668
SUNDAE;7;1;WITH;2669
BASIL;8;1;WITH;2670
BAKED BEANS;1;2;WITH;2671
MAYONNAISE;2;2;WITH;2672
SYRUP;3;2;WITH;2673
SWEET;4;2;WITH;2674
DIRT PUDDING;5;2;WITH;2675
ICING;6;2;WITH;2676
YOGURT;7;2;WITH;2677
BAY LEAF;8;2;WITH;2678
BARBEQUE SAUCE;1;3;WITH;2679
MIRACLE WHIP;2;3;WITH;2680
TARTAR SAUCE;3;3;WITH;2681
BANANA CREAM;4;3;WITH;2682
DONUT;5;3;WITH;2683
JELLO;6;3;WITH;2684
CHILI POWDER;8;3;WITH;2685
CAYENNE PEPPER;1;4;WITH;2686
MUSTARD;2;4;WITH;2687
WORCESTERSHIRE SAUCE;3;4;WITH;2688
BANANA SPLIT;4;4;WITH;2689
FIG NEWTONS;5;4;WITH;2690
JELLYBEANS;6;4;WITH;2691
GARLIC;8;4;WITH;2692
CHICKPEAS;1;5;WITH;2693
PEPPER;2;5;WITH;2694
SOUR;3;5;WITH;2695
BROWNIE;4;5;WITH;2696
FLAN;5;5;WITH;2697
JOLLY RANCHERS;6;5;WITH;2698
MINT;8;5;WITH;2699
CHOCOLATE SYRUP;1;6;WITH;2700
REFRIED BEANS;2;6;WITH;2701
SPICY;3;6;WITH;2702
CAKE;4;6;WITH;2703
FROSTING;5;6;WITH;2704
LOLLIPOP;6;6;WITH;2705
NUTS;7;6;WITH;2706
NUTMEG;8;6;WITH;2707
CINNAMON;1;7;WITH;2708
RELISH;2;7;WITH;2709
CAESAR;3;7;WITH;2710
CANDY APPLE;4;7;WITH;2711
WITHIN;5;7;WITH;2712
M&M;6;7;WITH;2713
WITHOUT;7;7;WITH;2714
PARSLEY;8;7;WITH;2715
CREAMER;1;8;WITH;2716
SALAD DRESSING;2;8;WITH;2717
ITALIAN DRESSING;3;8;WITH;2718
CANDY;4;8;WITH;2719
MARSHMALLOW;6;8;WITH;2720
ALMOND;7;8;WITH;2721
ROSEMARY;8;8;WITH;2722
GRAVY;1;9;WITH;2723
SALSA;2;9;WITH;2724
RANCH;3;9;WITH;2725
CARAMEL;4;9;WITH;2726
WITH;5;9;WITH;2727
PIE;6;9;WITH;2728
CASHEWS;7;9;WITH;2729
SPICES;8;9;WITH;2730
HONEY;1;10;WITH;2731
SALT;2;10;WITH;2732
CHEESE CAKE;4;10;WITH;2733
FROZEN YOGURT;5;10;WITH;2734
POP TART;6;10;WITH;2735
PEANUT BUTTER;7;10;WITH;2736
BAKING POWDER;8;10;WITH;2737
HOT SAUCE;1;11;WITH;2738
SALTSHAKER;2;11;WITH;2739
VANILLA;3;11;WITH;2740
CHOCOLATE;4;11;WITH;2741
GRUMDROPS;5;11;WITH;2742
POPSICLE;6;11;WITH;2743
PEANUTS;7;11;WITH;2744
BAKING SODA;8;11;WITH;2745
JAM;1;12;WITH;2746
PASTA SAUCE;2;12;WITH;2747
FLAVOR;3;12;WITH;2748
CINNAMOM BUN;4;12;WITH;2749
GUMMY BEARS;5;12;WITH;2750
PUDDING;6;12;WITH;2751
PECANS;7;12;WITH;2752
BISQUICK;8;12;WITH;2753
JELLY;1;13;WITH;2754
SOUR CREAM;2;13;WITH;2755
COBBLER;4;13;WITH;2756
GUMMY;5;13;WITH;2757
RICE CRISPY TREAT;6;13;WITH;2758
SUNFLOWER SEEDS;7;13;WITH;2759
FOOD COLORING;8;13;WITH;2760
KETCHUP;1;14;WITH;2761
SOY SAUCE;2;14;WITH;2762
COTTON CANDY;4;14;WITH;2763
HERSHEY KISS;5;14;WITH;2764
SHERBET;6;14;WITH;2765
WALNUT;7;14;WITH;2766
HOME;1;15;WITH;2767
SUGAR;2;15;WITH;2768
CREAM PUFF;4;15;WITH;2769
ICE CREAM;5;15;WITH;2770
SPRINKLES;6;15;WITH;2771
QWERTY;8;15;WITH;2772
ANYONE;1;1;ANY;2773
ANYTIME;3;3;ANY;2774
ANYWHERE;4;5;ANY;2775
ANYPLACE;3;6;ANY;2776
ANYHOW;1;8;ANY;2777
ANYWAY;6;9;ANY;2778
ANYBODY;2;10;ANY;2779
ANY;5;10;ANY;2780
ANYTHING;1;12;ANY;2781
HOME;1;15;ANY;2782
QWERTY;8;15;ANY;2783
HIDE;3;1;FIND;2784
SEEK;7;1;FIND;2785
HIDES;3;2;FIND;2786
SEEKS;7;2;FIND;2787
HIDING;3;3;FIND;2788
SEEKING;7;3;FIND;2789
HID;3;4;FIND;2790
SOUGHT;7;4;FIND;2791
HIDDEN;3;5;FIND;2792
SEEKER;7;5;FIND;2793
FIND;5;12;FIND;2794
FINDS;5;13;FIND;2795
FINDING;5;14;FIND;2796
HOME;1;15;FIND;2797
FOUND;5;15;FIND;2798
QWERTY;8;15;FIND;2799
COUPLE;6;4;MUCH;2800
SEVERAL;6;6;MUCH;2801
FEWEST;6;9;MUCH;2802
FEWER;7;9;MUCH;2803
FEW;8;9;MUCH;2804
ENOUGH;1;12;MUCH;2805
EXTRA;1;14;MUCH;2806
MOST;2;14;MUCH;2807
MANY;3;14;MUCH;2808
A LOT;4;14;MUCH;2809
MUCH;5;14;MUCH;2810
HOME;1;15;MUCH;2811
QWERTY;8;15;MUCH;2812
ACRES;2;1;KNOW;2813
MILES PER HOUR;3;1;KNOW;2814
THERMOMETER;4;1;KNOW;2815
LESS;8;1;KNOW;2816
LIQUID MEASURING CUP;1;2;KNOW;2817
CENTILITER;2;2;KNOW;2818
MILIMETER;3;2;KNOW;2819
THERMOSTAT;4;2;KNOW;2820
LINE;5;2;KNOW;2821
KNOWLEDGE;6;2;KNOW;2822
MEASURING CUP;1;3;KNOW;2823
CENTIMETER;2;3;KNOW;2824
OUNCE;3;3;KNOW;2825
TON;4;3;KNOW;2826
LINES;5;3;KNOW;2827
KNOW;6;3;KNOW;2828
COMPASS;2;4;KNOW;2829
PART;3;4;KNOW;2830
WHOLE;4;4;KNOW;2831
LINING;5;4;KNOW;2832
KNOWS;6;4;KNOW;2833
MIDDLE;7;4;KNOW;2834
MEDIUM;8;4;KNOW;2835
DECILITER;2;5;KNOW;2836
PINT;3;5;KNOW;2837
LINED;5;5;KNOW;2838
KNOWING;6;5;KNOW;2839
DOZEN;2;6;KNOW;2840
POUND;3;6;KNOW;2841
LENGTH;5;6;KNOW;2842
KNEW;6;6;KNOW;2843
UNEVEN;8;6;KNOW;2844
FOOT;2;7;KNOW;2845
PROTRACTOR;3;7;KNOW;2846
LENGTHY;5;7;KNOW;2847
KNOWN;6;7;KNOW;2848
GALLON;2;8;KNOW;2849
QUART;3;8;KNOW;2850
LONGEST;4;8;KNOW;2851
LONGER;5;8;KNOW;2852
LONG;6;8;KNOW;2853
MEASURE;7;8;KNOW;2854
SEEM;8;8;KNOW;2855
GRAM;2;9;KNOW;2856
RULER;3;9;KNOW;2857
LONGING;6;9;KNOW;2858
MEASURES;7;9;KNOW;2859
SEEMS;8;9;KNOW;2860
HALF;2;10;KNOW;2861
SCALE;3;10;KNOW;2862
SHORTEST;4;10;KNOW;2863
SHORTER;5;10;KNOW;2864
SHORT;6;10;KNOW;2865
MEASURING;7;10;KNOW;2866
SEEMING;8;10;KNOW;2867
HOURGLASS;2;11;KNOW;2868
SIZE;3;11;KNOW;2869
TALLEST;4;11;KNOW;2870
TALLER;5;11;KNOW;2871
TALL;6;11;KNOW;2872
MEASURED;7;11;KNOW;2873
SEEMED;8;11;KNOW;2874
INCHES;2;12;KNOW;2875
SPEEDOMETER;3;12;KNOW;2876
KILOGRAM;2;13;KNOW;2877
STOPWATCH;3;13;KNOW;2878
SMARTEST;4;13;KNOW;2879
SMARTER;5;13;KNOW;2880
SMART;6;13;KNOW;2881
INTELLIGENT;7;13;KNOW;2882
METER;2;14;KNOW;2883
TEASPOON;3;14;KNOW;2884
INTELLIGENCE;7;14;KNOW;2885
HOME;1;15;KNOW;2886
MILE;2;15;KNOW;2887
TABLESPOON;3;15;KNOW;2888
WISEST;4;15;KNOW;2889
WISER;5;15;KNOW;2890
WISE;6;15;KNOW;2891
QWERTY;8;15;KNOW;2892
TRANSPORTATION;1;1;RIDE;2893
VEHICLE;2;1;RIDE;2894
MOTOR HOME;3;1;RIDE;2895
SUBWAY;4;1;RIDE;2896
PARTS;5;1;RIDE;2897
AVENUE;6;1;RIDE;2898
ROAD;7;1;RIDE;2899
NASCAR;8;1;RIDE;2900
AIRPLANE;1;2;RIDE;2901
CARRIAGE;2;2;RIDE;2902
MOTORCYCLE;3;2;RIDE;2903
SUV;4;2;RIDE;2904
ANCHOR;5;2;RIDE;2905
BOULEVARD;6;2;RIDE;2906
SPEED BUMP;7;2;RIDE;2907
INDY;8;2;RIDE;2908
AIRCRAFT CARRIER;1;3;RIDE;2909
CRANE;2;3;RIDE;2910
MOVING TRUCK;3;3;RIDE;2911
TANK;4;3;RIDE;2912
BICYCLE RACK;5;3;RIDE;2913
STREET;7;3;RIDE;2914
AMBULANCE;1;4;RIDE;2915
CRUISE SHIP;2;4;RIDE;2916
POLICE CAR;3;4;RIDE;2917
TAXI;4;4;RIDE;2918
BRAKE;5;4;RIDE;2919
RIDE;6;4;RIDE;2920
SPEED;7;4;RIDE;2921
DRIVE;8;4;RIDE;2922
ATV;1;5;RIDE;2923
FIRE TRUCK;2;5;RIDE;2924
RAFT;3;5;RIDE;2925
TOW TRUCK;4;5;RIDE;2926
CAR DOOR;5;5;RIDE;2927
RIDES;6;5;RIDE;2928
SPEEDS;7;5;RIDE;2929
DRIVES;8;5;RIDE;2930
BICYCLE;1;6;RIDE;2931
FORK LIFT;2;6;RIDE;2932
SAIL BOAT;3;6;RIDE;2933
TRACTOR;4;6;RIDE;2934
ENGINE;5;6;RIDE;2935
RIDING;6;6;RIDE;2936
SPEEDING;7;6;RIDE;2937
DRIVING;8;6;RIDE;2938
BIKE;1;7;RIDE;2939
GARBAGE TRUCK;2;7;RIDE;2940
SCOOTER;3;7;RIDE;2941
TRAILER;4;7;RIDE;2942
GAS PEDAL;5;7;RIDE;2943
RODE;6;7;RIDE;2944
SPED;7;7;RIDE;2945
DROVE;8;7;RIDE;2946
BLIMP;1;8;RIDE;2947
GO KART;2;8;RIDE;2948
SEGWAY;3;8;RIDE;2949
TRAIN;4;8;RIDE;2950
HANDLE BARS;5;8;RIDE;2951
RIDDEN;6;8;RIDE;2952
DRIVEN;8;8;RIDE;2953
BOAT;1;9;RIDE;2954
HELICOPTER;2;9;RIDE;2955
SHIP;3;9;RIDE;2956
TRAM;4;9;RIDE;2957
HOOD;5;9;RIDE;2958
DRIVER;8;9;RIDE;2959
BULLDOZER;1;10;RIDE;2960
HOT AIR BALLOON;2;10;RIDE;2961
SLED;3;10;RIDE;2962
TROLLEY;4;10;RIDE;2963
LICENSE PLATE;5;10;RIDE;2964
FLY;6;10;RIDE;2965
BUS;1;11;RIDE;2966
JEEP;2;11;RIDE;2967
SNOWMOBILE;3;11;RIDE;2968
TRUCK;4;11;RIDE;2969
MUFFLER;5;11;RIDE;2970
FLIES;6;11;RIDE;2971
CABLE CAR;1;12;RIDE;2972
JET SKI;2;12;RIDE;2973
SNOWPLOW;3;12;RIDE;2974
UFO;4;12;RIDE;2975
PERISCOPE;5;12;RIDE;2976
FLYING;6;12;RIDE;2977
CANOE;1;13;RIDE;2978
KAYAK;2;13;RIDE;2979
SPACE SHUTTLE;3;13;RIDE;2980
VAN;4;13;RIDE;2981
SEAT BELT;5;13;RIDE;2982
FLEW;6;13;RIDE;2983
CAR;1;14;RIDE;2984
LIMOUSINE;2;14;RIDE;2985
STREETCAR;3;14;RIDE;2986
ZAMBONI;4;14;RIDE;2987
TIRE;5;14;RIDE;2988
FLIGHT;6;14;RIDE;2989
HOME;1;15;RIDE;2990
MAIL TRUCK;2;15;RIDE;2991
SUBMARINE;3;15;RIDE;2992
QWERTY;8;15;RIDE;2993
CHAT;2;1;TALK;2994
COMMUNICATE;3;1;TALK;2995
EXCLAIM;4;1;TALK;2996
CHATS;2;2;TALK;2997
COMMUNICATES;3;2;TALK;2998
EXCLAIMS;4;2;TALK;2999
CHATTING;2;3;TALK;3000
COMMUNICATING;3;3;TALK;3001
EXCLAIMING;4;3;TALK;3002
CHATTED;2;4;TALK;3003
COMMUNICATED;3;4;TALK;3004
EXCLAIMED;4;4;TALK;3005
CHATTY;2;5;TALK;3006
COMMUNICATION;3;5;TALK;3007
EXCLAMATION;4;5;TALK;3008
SPEAK;5;5;TALK;3009
TALK;6;5;TALK;3010
REPEAT;7;5;TALK;3011
SPEAKS;5;6;TALK;3012
TALKS;6;6;TALK;3013
REPEATS;7;6;TALK;3014
SPEAKING;5;7;TALK;3015
TALKING;6;7;TALK;3016
REPEATING;7;7;TALK;3017
SPOKE;5;8;TALK;3018
TALKED;6;8;TALK;3019
REPEATED;7;8;TALK;3020
SPOKEN;5;9;TALK;3021
REPETITION;7;9;TALK;3022
ARTICULATION;2;10;TALK;3023
CONVERSATION;3;10;TALK;3024
VOICE;4;10;TALK;3025
SPEECH;5;10;TALK;3026
REPEATEDLY;7;10;TALK;3027
WHINE;5;11;TALK;3028
WHISPER;6;11;TALK;3029
WHISTLE;7;11;TALK;3030
YELL;8;11;TALK;3031
WHINES;5;12;TALK;3032
WHISPERS;6;12;TALK;3033
WHISTLES;7;12;TALK;3034
YELLS;8;12;TALK;3035
WHINING;5;13;TALK;3036
WHISPERING;6;13;TALK;3037
WHISTLING;7;13;TALK;3038
YELLING;8;13;TALK;3039
WHINED;5;14;TALK;3040
WHISPERED;6;14;TALK;3041
WHISTLED;7;14;TALK;3042
YELLED;8;14;TALK;3043
HOME;1;15;TALK;3044
WHINNY;5;15;TALK;3045
QWERTY;8;15;TALK;3046
BITE;1;1;MAKE;3047
BOIL;2;1;MAKE;3048
BURP;3;1;MAKE;3049
CHEW;4;1;MAKE;3050
CHOKE;5;1;MAKE;3051
CHOP;6;1;MAKE;3052
CLEAN;7;1;MAKE;3053
COOK;8;1;MAKE;3054
BITES;1;2;MAKE;3055
BOILS;2;2;MAKE;3056
BURPS;3;2;MAKE;3057
CHEWS;4;2;MAKE;3058
CHOKES;5;2;MAKE;3059
CHOPS;6;2;MAKE;3060
CLEANS;7;2;MAKE;3061
COOKS;8;2;MAKE;3062
BITING;1;3;MAKE;3063
BOILING;2;3;MAKE;3064
BURPING;3;3;MAKE;3065
CHEWING;4;3;MAKE;3066
CHOKING;5;3;MAKE;3067
CHOPPING;6;3;MAKE;3068
CLEANING;7;3;MAKE;3069
COOKING;8;3;MAKE;3070
BIT;1;4;MAKE;3071
BOILED;2;4;MAKE;3072
BURPED;3;4;MAKE;3073
CHEWED;4;4;MAKE;3074
CHOKED;5;4;MAKE;3075
CHOPPED;6;4;MAKE;3076
CLEANED;7;4;MAKE;3077
COOKED;8;4;MAKE;3078
BITTEN;1;5;MAKE;3079
CUT;1;6;MAKE;3080
DIP;2;6;MAKE;3081
DUST;3;6;MAKE;3082
FEED;4;6;MAKE;3083
FOLD;5;6;MAKE;3084
MAKE;6;6;MAKE;3085
BAKE;7;6;MAKE;3086
LICK;8;6;MAKE;3087
CUTS;1;7;MAKE;3088
DIPS;2;7;MAKE;3089
DUSTS;3;7;MAKE;3090
FEEDS;4;7;MAKE;3091
FOLDS;5;7;MAKE;3092
MAKES;6;7;MAKE;3093
BAKES;7;7;MAKE;3094
LICKS;8;7;MAKE;3095
CUTTING;1;8;MAKE;3096
DIPPING;2;8;MAKE;3097
DUSTING;3;8;MAKE;3098
FEEDING;4;8;MAKE;3099
FOLDING;5;8;MAKE;3100
MAKING;6;8;MAKE;3101
BAKING;7;8;MAKE;3102
LICKING;8;8;MAKE;3103
DIPPED;2;9;MAKE;3104
DUSTED;3;9;MAKE;3105
FED;4;9;MAKE;3106
FOLDED;5;9;MAKE;3107
MADE;6;9;MAKE;3108
BAKED;7;9;MAKE;3109
LICKED;8;9;MAKE;3110
MIX;1;10;MAKE;3111
MOP;2;10;MAKE;3112
PEEL;3;10;MAKE;3113
TASTE;4;10;MAKE;3114
SPREAD;5;10;MAKE;3115
STIR;6;10;MAKE;3116
SUCK;7;10;MAKE;3117
WASH;8;10;MAKE;3118
MIXES;1;11;MAKE;3119
MOPS;2;11;MAKE;3120
PEELS;3;11;MAKE;3121
TASTES;4;11;MAKE;3122
SPREADS;5;11;MAKE;3123
STIRS;6;11;MAKE;3124
SUCKS;7;11;MAKE;3125
WASHES;8;11;MAKE;3126
MIXING;1;12;MAKE;3127
MOPPING;2;12;MAKE;3128
PEELING;3;12;MAKE;3129
TASTING;4;12;MAKE;3130
SPREADING;5;12;MAKE;3131
STIRRING;6;12;MAKE;3132
SUCKING;7;12;MAKE;3133
WASHING;8;12;MAKE;3134
MIXED;1;13;MAKE;3135
MOPPED;2;13;MAKE;3136
PEELED;3;13;MAKE;3137
TASTED;4;13;MAKE;3138
STIRRED;6;13;MAKE;3139
SUCKED;7;13;MAKE;3140
WASHED;8;13;MAKE;3141
THICK;2;14;MAKE;3142
THIN;3;14;MAKE;3143
GROSS;7;14;MAKE;3144
DELICIOUS;8;14;MAKE;3145
HOME;1;15;MAKE;3146
TASTIEST;2;15;MAKE;3147
TASTIER;3;15;MAKE;3148
TASTY;4;15;MAKE;3149
DIRTIEST;5;15;MAKE;3150
DIRTIER;6;15;MAKE;3151
DIRTY;7;15;MAKE;3152
QWERTY;8;15;MAKE;3153
SOCIAL MEDIA;1;1;AT;3154
FORWARD;2;1;AT;3155
PING;3;1;AT;3156
TEXT;4;1;AT;3157
APP DEVELOPER;1;2;AT;3158
FORWARDS;2;2;AT;3159
REFRESH;3;2;AT;3160
TEXTS;4;2;AT;3161
APP;1;3;AT;3162
FORWARDING;2;3;AT;3163
RELOAD BUTTON;3;3;AT;3164
TEXTING;4;3;AT;3165
CHECK MY E MAIL;1;4;AT;3166
FORWARDED;2;4;AT;3167
SIGN IN;3;4;AT;3168
TEXTED;4;4;AT;3169
CLICK;1;5;AT;3170
GOOGLE IT;2;5;AT;3171
SIGN OUT;3;5;AT;3172
TEXT MESSAGE;4;5;AT;3173
CREATE;1;6;AT;3174
JOIN;2;6;AT;3175
SPAM;3;6;AT;3176
DELETE;1;7;AT;3177
JOINT;2;7;AT;3178
SUBSCRIBE;3;7;AT;3179
AT;6;7;AT;3180
EDIT;1;8;AT;3181
JOINING;2;8;AT;3182
TWEET;3;8;AT;3183
FACEBOOK;1;9;AT;3184
JOINED;2;9;AT;3185
TWITTER;3;9;AT;3186
FOLLOW;1;10;AT;3187
LIKE THAT!;2;10;AT;3188
UPLOAD;3;10;AT;3189
FOLLOWS;1;11;AT;3190
LINKEDIN;2;11;AT;3191
WEBSITE;3;11;AT;3192
UN-FRIEND;7;11;AT;3193
FOLLOWING;1;12;AT;3194
LOG IN;2;12;AT;3195
YAHOO;3;12;AT;3196
FOLLOWED;1;13;AT;3197
LOG OUT;2;13;AT;3198
YOUTUBE;3;13;AT;3199
FOLLOWER;1;14;AT;3200
PASSWORD;2;14;AT;3201
HOME;1;15;AT;3202
QWERTY;8;15;AT;3203
FURNITURE;1;1;SIT;3204
DRESSER;2;1;SIT;3205
BAR STOOL;1;2;SIT;3206
FOLDING CHAIR;2;2;SIT;3207
BEAN BAG CHAIR;1;3;SIT;3208
HIGH CHAIR;2;3;SIT;3209
BOOKSHELF;1;4;SIT;3210
LOUNGE CHAIR;2;4;;3211
CARD TABLE;1;5;;3212
LOVE SEAT;2;5;SIT;3213
CHAIR;1;6;SIT;3214
NIGHT STAND;2;6;SIT;3215
COFFEE TABLE;1;7;SIT;3216
PICNIC TABLE;2;7;SIT;3217
COUCH;1;8;SIT;3218
RECLINER;2;8;SIT;3219
SIT;6;8;SIT;3220
STAND;7;8;SIT;3221
CRIB;1;9;SIT;3222
ROCKING CHAIR;2;9;SIT;3223
SITS;6;9;SIT;3224
STANDS;7;9;SIT;3225
CUBBIES ;1;10;SIT;3226
SOFA;2;10;SIT;3227
SITTING ;6;10;SIT;3228
STANDING;7;10;SIT;3229
CUPBOARD;1;11;SIT;3230
TABLE;2;11;SIT;3231
SAT;6;11;SIT;3232
STOOD;7;11;SIT;3233
DESK;1;12;SIT;3234
TV STAND;2;12;SIT;3235
DINING TABLE;1;13;SIT;3236
WARDROBE;2;13;SIT;3237
